location_id,location_name,latitude,longitude,timestamp_utc,parameter,value,unit,source
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-15T22:00,PM2.5,34.0,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-15T22:00,NO2,38.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-15T22:00,SO2,5.6,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-15T23:00,PM2.5,33.4,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-15T23:00,NO2,39.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-15T23:00,SO2,5.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T00:00,PM2.5,29.1,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T00:00,NO2,41.4,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T00:00,SO2,4.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T01:00,PM2.5,28.3,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T01:00,NO2,36.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T01:00,SO2,4.8,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T02:00,PM2.5,24.4,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T02:00,NO2,30.6,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T02:00,SO2,5.0,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T03:00,PM2.5,25.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T03:00,NO2,25.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T03:00,SO2,5.0,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T04:00,PM2.5,25.4,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T04:00,NO2,21.8,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T04:00,SO2,4.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T05:00,PM2.5,19.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T05:00,NO2,19.3,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T05:00,SO2,4.3,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T06:00,PM2.5,20.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T06:00,NO2,17.6,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T06:00,SO2,3.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T07:00,PM2.5,20.8,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T07:00,NO2,16.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T07:00,SO2,3.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T08:00,PM2.5,21.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T08:00,NO2,16.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T08:00,SO2,3.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T09:00,PM2.5,21.6,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T09:00,NO2,17.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T09:00,SO2,3.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T10:00,PM2.5,22.6,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T10:00,NO2,20.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T10:00,SO2,3.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T11:00,PM2.5,24.4,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T11:00,NO2,26.0,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T11:00,SO2,3.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T12:00,PM2.5,31.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T12:00,NO2,35.0,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T12:00,SO2,5.6,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T13:00,PM2.5,32.8,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T13:00,NO2,36.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T13:00,SO2,6.0,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T14:00,PM2.5,34.3,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T14:00,NO2,39.4,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T14:00,SO2,6.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T15:00,PM2.5,34.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T15:00,NO2,41.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T15:00,SO2,6.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T16:00,PM2.5,35.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T16:00,NO2,41.4,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T16:00,SO2,7.1,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T17:00,PM2.5,37.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T17:00,NO2,40.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T17:00,SO2,7.1,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T18:00,PM2.5,36.8,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T18:00,NO2,40.1,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T18:00,SO2,6.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T19:00,PM2.5,34.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T19:00,NO2,39.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T19:00,SO2,6.4,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T20:00,PM2.5,31.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T20:00,NO2,38.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T20:00,SO2,5.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T21:00,PM2.5,26.4,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T21:00,NO2,37.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T21:00,SO2,5.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T22:00,PM2.5,23.1,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T22:00,NO2,36.8,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T22:00,SO2,4.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T23:00,PM2.5,21.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T23:00,NO2,36.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-16T23:00,SO2,4.8,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T00:00,PM2.5,18.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T00:00,NO2,33.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T00:00,SO2,4.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T01:00,PM2.5,18.7,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T01:00,NO2,31.1,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T01:00,SO2,4.8,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T02:00,PM2.5,18.3,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T02:00,NO2,27.1,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T02:00,SO2,4.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T03:00,PM2.5,20.0,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T03:00,NO2,23.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T03:00,SO2,5.0,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T04:00,PM2.5,22.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T04:00,NO2,19.5,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T04:00,SO2,5.3,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T05:00,PM2.5,24.0,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T05:00,NO2,15.9,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T05:00,SO2,5.6,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T06:00,PM2.5,24.2,ug/m3,open-meteo-cams
0895affe-1800-45f6-95f4-03a7bf1f1746,"32Bungalows, Bhilai",21.194815,81.31477,2025-09-17T06:00,NO2,13.3,ug/m3,open-meteo-cams
